Educ,YEAR,Age_grp,hmort,w.obs,obs,lnWealth.mean,lnWealth.sd,lnNrmWealth.mean,lnNrmWealth.sd,lnPermIncome.mean,lnPermIncome.sd,lnMortgage.mean,lnMortgage.sd,lnNrmMortgage.mean,lnNrmMortgage.sd,BASE_YR
NoHS,2007,"(30,35]",Has mortgage debt,349652.5754816356,45,4.40927705884477,1.1099448378716408,0.5794044546944639,1.1075233863201706,3.8298726041503066,0.39483713942081067,4.048414760959794,1.4249207366410368,0.2185421568094875,1.1645098608275382,2019
NoHS,2007,"(35,40]",Has mortgage debt,240393.82427303676,32,5.422085816076627,0.677204700253335,1.0334863293891203,0.6618338440561012,4.388599486687506,0.44853116857561526,4.818028463281722,0.7763640915644159,0.4294289765942159,0.5628172171976045,2019
NoHS,2007,"(40,45]",Has mortgage debt,385818.1209389011,66,4.654641681570798,1.0950361247647282,0.4623266576929967,1.2385508449167817,4.192315023877802,0.7024212753743533,4.47692212683533,0.9116486269408081,0.2846071029575286,0.5693851798699299,2019
NoHS,2007,"(45,50]",Has mortgage debt,481966.717801272,70,5.070353415396303,1.2162908625432958,0.8447281359689396,0.7113259849967749,4.225625279427364,0.8648248994865005,4.208032079845918,1.2542038993037983,-0.01759319958144599,1.0158845193678943,2019
NoHS,2007,"(50,55]",Has mortgage debt,647432.3771194182,87,5.051577782249389,1.237474238792377,1.1073679562046335,0.6452319052950479,3.9442098260447556,0.8014593182142443,4.20883063300072,0.9247788431808559,0.2646208069559645,0.8123465326338354,2019
NoHS,2007,"(55,60]",Has mortgage debt,294348.83206491685,45,4.778444319239455,1.0786412558686056,1.0357915719415323,0.9973638936167787,3.7426527472979227,0.6842323348239019,4.68003620489015,0.844163778025126,0.937383457592227,0.5240836756684258,2019
NoHS,2007,"(60,65]",Has mortgage debt,334401.96270262904,45,5.124484332074909,1.0372633480278612,1.470241560646515,1.0226604280793852,3.654242771428394,0.4489200070642835,3.6308653077075457,0.6825293331086032,-0.02337746372084836,0.5965955666518445,2019
NoHS,2007,"(65,70]",Has mortgage debt,422499.27815528616,70,5.507476736337771,1.051851725998564,1.6350125272982114,0.8179144653730612,3.8724642090395593,0.7083511895016116,3.918324857929991,1.1430487370708309,0.045860648890431926,1.4302361569755508,2019
NoHS,2007,"(70,75]",Has mortgage debt,284415.8139355254,40,4.9784794353682065,1.1393027530204691,1.2918046462324881,1.0995999118623203,3.686674789135718,0.8157501792918531,3.206306088996225,1.1001769242273625,-0.48036870013949295,0.7911945161902402,2019
NoHS,2007,"(75,80]",Has mortgage debt,226203.69314992413,25,4.895878918435591,1.027573046015056,2.062716645033045,1.3418703739183901,2.833162273402546,0.576112837110027,3.70960763438443,0.6917326126126049,0.8764453609818837,0.8343206735967346,2019
NoHS,2007,"(80,85]",Has mortgage debt,44517.28542726604,5,3.913227283404157,0.14548057803707548,1.3339653931700282,0.1934500393368039,2.579261890234129,0.052202277496515896,2.4640377925951245,0.7375193280347819,-0.11522409763900415,0.7011212068407381,2019
NoHS,2010,"(25,30]",Has mortgage debt,48423.479758950765,10,2.034692806776344,0.8699895603307002,-1.8231557696704512,0.6668723560977703,3.857848576446795,0.48907510660915765,2.3991253985377723,2.587171372491958,-1.4587231779090226,2.1060285281582964,2019
NoHS,2010,"(30,35]",Has mortgage debt,252539.37091125737,56,3.367656171989934,1.224710374023174,-0.5395610716299244,0.7721950499047222,3.9072172436198582,0.5850623263011822,3.802343584767506,1.5410209291137518,-0.10487365885235236,1.528611910639443,2019
NoHS,2010,"(35,40]",Has mortgage debt,388385.7688089163,85,4.183897782198754,1.1348233266350178,0.1572128235749953,0.8973481309163922,4.0266849586237585,1.0924303436664113,4.096747391039924,1.201040011256915,0.07006243241616489,1.206562873734185,2019
NoHS,2010,"(40,45]",Has mortgage debt,362410.2057899184,75,3.9558409968854207,0.9538000715277007,-0.037280813139664186,1.0205065766019035,3.9931218100250847,0.5829654292059052,4.5558706546180705,0.8552709562812901,0.5627488445929855,0.575434899709617,2019
NoHS,2010,"(45,50]",Has mortgage debt,490854.6858657482,105,4.119048393566466,1.1817476703987255,0.1499816683015395,1.0677880182305792,3.969066725264926,0.5767434969236745,4.194605974613848,0.886440688281226,0.2255392493489217,0.7941630238763785,2019
NoHS,2010,"(50,55]",Has mortgage debt,390027.31104358233,85,4.172170505731766,1.5319481899504115,0.29528989914874226,1.3649772297341893,3.8768806065830237,0.5886693236593341,4.233695086859277,0.5712326815185409,0.3568144802762534,0.6497092263136216,2019
NoHS,2010,"(55,60]",Has mortgage debt,348286.4565657115,91,5.018591734341092,1.225305582840728,0.6797522240247199,1.1380610239000868,4.338839510316372,0.6108473077054849,3.8983081856438018,1.5794338199963758,-0.4405313246725703,1.3535452117737492,2019
NoHS,2010,"(60,65]",Has mortgage debt,284768.43752963195,62,4.864264665087129,1.137800901049423,1.2213775300463625,0.9923718630043161,3.642887135040766,0.5924744771979389,4.44423153471758,0.950901209561446,0.8013443996768136,1.0220734062466643,2019
NoHS,2010,"(65,70]",Has mortgage debt,268330.19106353255,57,4.189174811598856,1.395920914362606,0.6843225356874015,1.3388388285079267,3.504852275911454,0.593106167821021,3.6186703823515836,1.5606573948880749,0.11381810644012925,1.3342558799182966,2019
NoHS,2010,"(70,75]",Has mortgage debt,295977.0226094956,60,4.753852782052453,1.2691822694106303,1.0585640058351977,0.9815726308131765,3.6952887762172555,0.6836721004576019,3.428759436214456,1.0448813716151089,-0.26652934000279926,0.8511288129419972,2019
NoHS,2010,"(75,80]",Has mortgage debt,199174.10957301213,30,4.8107338563198105,0.9223812412680413,1.4379111516317762,0.7918570453126784,3.372822704688035,0.28116697589512607,3.3840464672070856,1.1401266160416228,0.01122376251905094,1.1865122251511724,2019
NoHS,2010,"(80,85]",Has mortgage debt,278117.76855138753,40,4.331115038091573,1.397531461914321,0.6959059034164321,1.3696550906523735,3.6352091346751414,0.3978751298769652,3.7103410676079926,0.830367892978818,0.07513193293285148,0.93847923605126915,2019
NoHS,2010,"(90,95]",Has mortgage debt,25654.86098340779,5,6.432591412969408,0.0015254441193524372,2.972040715064024,0.0204997576318855,3.4605506979053846,0.02079345987657958,3.159761436335067,0,-0.300789261570318,0.02079345987657967,2019
NoHS,2013,"(25,30]",Has mortgage debt,95514.96607724045,15,3.1136092941188536,1.5446613116174022,-0.21782717336965185,1.278393121608112,3.3314364674885057,0.6333781857555836,2.9649644684163694,2.253878763287647,-0.36647199907213585,1.6278377236675927,2019
NoHS,2013,"(30,35]",Has mortgage debt,106488.60008330818,20,4.273503426606628,1.0441348103825812,0.3185488696461704,1.3933305840473293,3.9549545569604576,0.7068836849725134,5.046862082559753,0.3691306761275803,1.091907525599295,0.4218018038648988,2019
NoHS,2013,"(35,40]",Has mortgage debt,207420.31086277976,43,4.093704678715376,1.308074610519893,0.28720832427530013,1.0233992687550628,3.806496354440076,0.5607499289619414,3.9942838499991353,1.3314318567669154,0.18778749555905921,1.197799078681723,2019
NoHS,2013,"(40,45]",Has mortgage debt,146879.7585739572,32,3.6905817213051533,1.10342224583391,-0.11941637281639539,0.8961406895704543,3.8099980941215486,0.6348180092465957,3.9801575015831374,0.8583387629585842,0.17015940746158884,0.764649233542685,2019
NoHS,2013,"(45,50]",Has mortgage debt,318147.143424051,64,4.903931954092198,1.3485568535905592,0.49250898485847655,0.9960435300733693,4.411422969233722,0.6440581170406151,4.202881783580303,1.004407926081767,-0.20854118565341861,1.1127977690921678,2019
NoHS,2013,"(50,55]",Has mortgage debt,322911.48703421664,66,4.261399162051634,1.6434119499305493,0.2249347149374885,1.5925263792321653,4.036464447114146,0.5125416590430408,4.059952956038773,0.7984249796398118,0.023488508924626172,0.927489861924589,2019
NoHS,2013,"(55,60]",Has mortgage debt,295282.9267298857,71,5.2315856557198375,0.9647010242708177,1.4398524210751023,1.231118510848949,3.7917332346447354,0.9992971279456861,4.150863794473317,1.3362814664267277,0.3591305598285809,1.6396184306643458,2019
NoHS,2013,"(60,65]",Has mortgage debt,314861.60083467007,55,4.813566389241089,0.6255008769582912,1.1592281421906654,0.531339064215283,3.6543382470504238,0.5428974667633006,3.7789708490064333,0.9849814828988229,0.1246326019560097,0.9335117672738237,2019
NoHS,2013,"(65,70]",Has mortgage debt,120849.5712224252,20,4.791903610414565,0.800841055764926,1.2533487825854577,0.6531838039265041,3.5385548278291075,1.0851950275582045,3.2259414019754153,0.9701416786219657,-0.31261342585369206,1.63106550509406,2019
NoHS,2013,"(70,75]",Has mortgage debt,304936.7924109789,48,4.716040416736962,1.3230491347085047,1.0462283473263694,1.305926337112034,3.6698120694105922,0.49608666494865417,3.1910271987436136,1.7008018984985835,-0.4787848706669789,1.517286568616051,2019
NoHS,2013,"(75,80]",Has mortgage debt,230368.99642662425,40,5.057873317647734,1.0746402958285592,1.6426612641581086,0.9398115528931843,3.4152120534896246,0.5382930229435468,4.279581933332158,0.5132042546494049,0.8643698798425326,0.471158914745144,2019
NoHS,2013,"(80,85]",Has mortgage debt,220988.9717599124,34,4.813000342096471,1.3829372429035502,1.3367398899898413,1.2203956196647898,3.47626045210663,0.7070125225953231,3.7005499560062463,1.3161676576748547,0.22428950389961627,0.8982872573276537,2019
NoHS,2016,"(20,25]",Has mortgage debt,40271.86828279734,5,5.272753605787273,0.002445157323104717,2.202572658886823,0.0024451573231045183,3.07018094690045,0,4.615510353254132,0,1.5453294063536824,0,2019
NoHS,2016,"(25,30]",Has mortgage debt,98172.69143898677,15,4.230858499790042,0.7764393645435593,0.022653630962386342,1.2080296301675635,4.208204868827656,0.43415827651939043,4.7880380644635165,0.7728494418159687,0.5798331956358604,1.1787877743988564,2019
NoHS,2016,"(30,35]",Has mortgage debt,258722.1830295871,45,4.389497364874044,0.6742271130457886,0.44162192529047095,0.5803130764245811,3.947875439583573,0.2917819938190361,4.5917096210402,0.417358311497047,0.6438341814566269,0.4575021944783247,2019
NoHS,2016,"(35,40]",Has mortgage debt,241143.11767205945,45,4.209870900186834,0.7571377458126137,0.16897745775770381,0.7653639493508766,4.040893442429129,0.3736557492689367,3.667707951660404,1.8942233548744283,-0.3731854907687261,1.7248727154746626,2019
NoHS,2016,"(40,45]",Has mortgage debt,222180.66533374344,45,4.057544108680777,1.1862692033047164,0.2540778900464232,0.9839426403115276,3.803466218634355,0.49338769407458705,4.513211922434827,0.5956185663415923,0.709745703800473,0.5643308324116332,2019
NoHS,2016,"(45,50]",Has mortgage debt,343476.4158180734,67,4.3769198127738145,1.279825998678968,0.20844533685509697,0.8506529297196014,4.168474475918718,0.6194390501291381,4.241725488372376,0.9440518895785048,0.07325101245365827,0.8793801970845267,2019
NoHS,2016,"(50,55]",Has mortgage debt,524017.5402431801,105,4.446638714227017,1.4930565705287266,0.5909478484129305,1.402183980914322,3.8556908658140867,0.634890769022822,4.411453005396124,0.7154695927548939,0.5557621395820377,0.8505996253979086,2019
NoHS,2016,"(55,60]",Has mortgage debt,499817.3859360242,115,4.922654740731404,1.3128044401068422,0.9367612515339075,0.8854383019576111,3.985893489197496,0.7236544070467007,4.182663743397311,0.964949371544608,0.1967702541998141,0.8713058838367129,2019
NoHS,2016,"(60,65]",Has mortgage debt,418974.79753342876,80,4.681235859344299,1.1281682466243146,0.9756780532945301,0.8889196389203493,3.7055578060497685,0.5760927417791077,3.1733310122784966,1.6663746228460952,-0.5322267937712722,1.7355038502719404,2019
NoHS,2016,"(65,70]",Has mortgage debt,344089.51290426706,65,4.301382242595689,1.5528660092892674,0.6288972006184557,1.194281774080629,3.6724850419772332,0.721900971086818,3.9405415911365935,0.9469338155281498,0.26805654915936017,1.2907444099890817,2019
NoHS,2016,"(70,75]",Has mortgage debt,290949.99519683863,40,4.978052580056254,0.9755213142745932,1.4091940940560497,0.9922489733717622,3.5688584860002037,0.34798963648762277,3.758443962485429,0.7003677307283545,0.18958547648522475,0.848341488880706,2019
NoHS,2016,"(75,80]",Has mortgage debt,364619.79328617675,55,4.460285145664156,1.176713583998863,1.1545514624423447,1.18758757639248,3.3057336832218116,0.57619833145654,3.468038040208941,0.8902845958774899,0.1623043569871298,0.6315349973927051,2019
NoHS,2016,"(80,85]",Has mortgage debt,127475.13930956788,20,4.952686370972393,1.0279444061956193,1.9668075614611675,1.2679019676598047,2.985878809511226,0.7364181296093708,3.470758107540194,0.9850987988485084,0.4848792980289681,0.45726183002817966,2019
NoHS,2016,"(85,90]",Has mortgage debt,32381.388977748018,5,3.918364421896082,0.056589057876579876,1.2345014709901794,0.08716113798123036,2.683862950905903,0.040590576817777266,2.728282653113021,0.03778774500867968,0.044419702207118564,0.059882983962137294,2019
NoHS,2019,"(25,30]",Has mortgage debt,55060.70738957195,5,0.9485322070388785,0.2193374203529324,-3.644134499751428,0.21933742035293252,4.592666706790307,0,5.072665871809892,0.0034340308877477744,0.47999916501958484,0.0034340308877479266,2019
NoHS,2019,"(30,35]",Has mortgage debt,452571.84397508856,49,4.163836594502159,1.399028563394227,0.15543023163489203,1.4530981276240293,4.008406362867268,0.37730391031658284,4.267725798939878,1.1998432210015293,0.2593194360726107,1.0599646634136581,2019
NoHS,2019,"(35,40]",Has mortgage debt,179513.57332720805,30,3.9026264772927513,1.3086129654563885,-0.26969701533698787,1.101211191688244,4.172323492629739,0.43292251977251167,4.63637470914051,0.5553997553482737,0.46405121651077047,0.7763127267517458,2019
NoHS,2019,"(40,45]",Has mortgage debt,297879.7261821852,55,5.127960877320282,0.7789920600858001,0.9310479544759755,0.8104633754418487,4.196912922844307,0.46042598452228317,4.343714431109109,1.6405224761656076,0.1468015082648018,1.4537684446504964,2019
NoHS,2019,"(45,50]",Has mortgage debt,348271.012668327,75,4.851248631325876,1.0612055898906732,0.7495138962386727,0.9576040866880662,4.101734735087203,0.5835899021884436,4.043103202347966,0.8874338888627772,-0.05863153273923701,0.8629118871808547,2019
NoHS,2019,"(50,55]",Has mortgage debt,326388.9519834543,93,5.7471209631134625,1.3518619075401588,1.3129748018593215,0.989504396860709,4.434146161254141,0.9150360009920753,5.2697468047659735,0.4714973404659946,0.8356006435118328,0.6664168983964771,2019
NoHS,2019,"(55,60]",Has mortgage debt,275889.1653710391,75,4.727664731893293,1.0815763745154927,0.646003886735282,1.0137537812586186,4.081660845158011,0.849332687717108,3.939520565605814,1.2005173418856498,-0.1421402795521973,0.9516304565549397,2019
NoHS,2019,"(60,65]",Has mortgage debt,214851.92307679975,45,5.423462066509166,1.1582492231021397,1.165193927674238,1.0885067222501827,4.258268138834928,0.5767993589280271,4.5054312251490405,0.5559301307441714,0.24716308631411285,0.8666074081180657,2019
NoHS,2019,"(65,70]",Has mortgage debt,272517.05489009805,50,4.705063817588174,1.1439890182619608,1.1539609881535389,0.7427106662761525,3.5511028294346354,0.5854623263232699,3.6981075922565343,0.9473391878350863,0.14700476282189917,1.1797778132309023,2019
NoHS,2019,"(70,75]",Has mortgage debt,150838.3691921003,25,4.5439627592419995,0.588540853654138,0.4427086938711554,0.40792707821828444,4.101254065370844,0.24535001721122915,3.6799534158042033,1.7962383287671448,-0.4213006495666406,1.6831602055281876,2019
NoHS,2019,"(75,80]",Has mortgage debt,129106.33354673252,20,4.327508006818542,1.4027686193649695,1.4627788842776397,0.739974917083132,2.864729122540902,0.7087679717451694,2.7829567172676675,1.48271054589351,-0.08177240527323473,1.2223115831249414,2019
NoHS,2019,"(80,85]",Has mortgage debt,185624.78749726864,22,4.547733630678722,0.579569911893402,1.675050950414646,0.5443170758873764,2.8726826802640755,0.5880449795542317,2.230132479137204,1.1010264776054735,-0.6425502011268718,1.5388006000850396,2019
NoHS,2019,"(85,90]",Has mortgage debt,26723.126797026413,10,4.242254149857108,0.6449208810122428,1.9279723171862384,0.14289635065068615,2.314281832670869,0.5362743209163364,1.9829054505194703,0.4494614138441733,-0.33137638215139864,0.1124630406216064,2019
HS,1995,"(15,20]",Has mortgage debt,60330.678023826484,10,4.491208622540442,0.09504755123210627,1.4696950274673217,0.18793752732320884,3.0215135950731202,0.11123820563681538,4.000108122843866,0.7014362150634685,0.9785945277707458,0.5999875073903045,2019
HS,1995,"(20,25]",Has mortgage debt,570283.857626283,120,3.7877019350159338,1.0743327723369898,-0.05195797668133153,1.1778590913134113,3.8396599116972654,0.45678737114557916,3.4358489666679746,1.1522852441932556,-0.4038109450292909,1.087549344009791,2019
HS,1995,"(25,30]",Has mortgage debt,1974260.318437297,366,3.8407699401931255,1.491781679221194,-0.2489138785873638,1.5027071110748085,4.08968381878049,0.6537781394814324,4.357527242134208,0.7148470737335527,0.26784342335371836,0.7775342636928676,2019
HS,1995,"(30,35]",Has mortgage debt,2853766.804126345,526,4.434278001790276,1.1694928776753666,0.16960781180170129,1.089287200946112,4.264670189988576,0.5100508493398398,4.2664181861304495,0.9978868828313696,0.0017479961418741547,0.8820326669313088,2019
HS,1995,"(35,40]",Has mortgage debt,3636344.1245377725,687,4.554560368149359,1.4291508569710307,0.21680072054770938,1.1839928302533098,4.33775964760165,0.5669234021091201,4.450820592154218,0.9051241599640957,0.11306094455256886,0.9558209219460189,2019
HS,1995,"(40,45]",Has mortgage debt,4027191.4068055674,735,4.8461492040919705,1.2266711021901509,0.5461104664369837,1.063772591700206,4.300038737654987,0.6163341148175631,4.175344149209213,1.0730693925885486,-0.12469458844577333,1.0322446192253898,2019
HS,1995,"(45,50]",Has mortgage debt,3074946.1195447,608,5.046574585264776,1.2261449696297329,0.64694357150529,1.036928406624757,4.399631013759486,0.6351683762559734,4.12969313632761,0.9593663361274752,-0.26993787743187597,0.9990898477078998,2019
HS,1995,"(50,55]",Has mortgage debt,2152307.5187709657,500,5.4360245276168415,1.2271385935112493,1.0437915754559597,0.9415253183063168,4.392232952160882,0.740843071157785,3.935001617111425,1.1645068984903801,-0.45723133504945696,1.2547968147156667,2019
HS,1995,"(55,60]",Has mortgage debt,1650974.791475854,361,5.550691377759297,0.9882717261935247,1.2472969466034318,0.9065409811380423,4.303394431155866,0.7768626786274939,3.8907334111743537,1.1348132830724342,-0.41266101998151217,1.2882298491611035,2019
HS,1995,"(60,65]",Has mortgage debt,1413397.5777216621,294,5.500771634940992,1.2089450487926643,1.5263937224887298,1.035399159350113,3.9743779124522622,0.8456702295403294,3.7581352662959735,1.1354428693559468,-0.21624264615628871,1.120875850490253,2019
HS,1995,"(65,70]",Has mortgage debt,617466.4694822616,145,5.281407147039039,1.646049673434395,1.2203861274529495,1.1547470717369566,4.061021019586089,0.7392914755831818,3.4757555323151155,1.3909023769232667,-0.585265487270974,1.3876789554240192,2019
HS,1995,"(70,75]",Has mortgage debt,483571.88475445827,93,5.0527135264644985,1.0610025855771414,1.588928870755525,1.4741070823068745,3.4637846557089733,1.2982077012429287,3.300370405994122,1.3693114800320803,-0.1634142497148514,1.6699236370118982,2019
HS,1995,"(75,80]",Has mortgage debt,118260.03251952668,35,6.68195878045689,0.82310615092797,2.4869415188223,0.48231934661512316,4.1950172616345895,0.5690305062344871,3.832786647430574,1.068066804377879,-0.3622306142040153,0.946378008888523,2019
HS,1995,"(80,85]",Has mortgage debt,43151.775022611284,15,4.341380169891276,1.1782317244902116,2.348227098614142,0.40513379459043164,1.9931530712771348,0.8775106137707231,1.8300875114790243,0.5702579118608763,-0.16306555979811038,0.3628872114304668,2019
HS,1998,"(15,20]",Has mortgage debt,136532.91331013924,20,4.723998113240097,0.6904621191135486,2.11736729810814,1.885619819915898,2.606630815131957,1.4795378615249837,4.615144495390547,0.4378100977240684,2.0085136802585897,1.3058221949347752,2019
HS,1998,"(20,25]",Has mortgage debt,395049.20097793726,47,3.424065904789745,1.5125477724594145,-0.44998509491885375,1.3131980039785365,3.8740509997085986,0.7495828124370592,3.9756005145423527,0.7702527532870957,0.1015495148337542,0.5731779357620161,2019
HS,1998,"(25,30]",Has mortgage debt,1619867.1172842926,210,4.10048407508381,1.282899693636201,-0.02012913968754993,1.311024337095945,4.12061321477136,0.5975946534476189,4.365608074952451,0.7380146245662274,0.24499486018109126,0.8756997467885538,2019
HS,1998,"(30,35]",Has mortgage debt,2752482.1091128197,410,4.5178802591761,1.2682400905981577,0.3350770339137439,1.3375094144059934,4.182803225262356,1.0451679421064233,4.538374795809072,0.7049778894640726,0.3555715705467165,0.9900005454212571,2019
HS,1998,"(35,40]",Has mortgage debt,4010659.505464706,665,4.921717134091953,1.3164387548924141,0.5348102619886225,1.174448372324905,4.386906872103331,0.6034363504411461,4.469141382597267,1.0520644404946389,0.08223451049393707,1.1430838114461626,2019
HS,1998,"(40,45]",Has mortgage debt,4681667.9662520215,778,5.004938526221423,1.1921351072387059,0.6041235328573767,1.0433441428599985,4.400814993364046,0.5318072277914466,4.3169266236526855,0.9501537799151469,-0.08388836971136,0.8878113376182939,2019
HS,1998,"(45,50]",Has mortgage debt,2830092.322972458,568,5.160283667324316,1.275591625843275,0.8182504316165027,1.1323298987592216,4.342033235707814,0.6093022463768911,4.301661331712895,0.8633939598847692,-0.04037190399491883,0.899166530256382,2019
HS,1998,"(50,55]",Has mortgage debt,2616636.604570817,549,5.5850271611938895,1.1829300559143003,1.112314610760883,1.0353112597454976,4.472712550433006,0.5477360616682945,4.215035453860951,1.027382535410134,-0.2576770965720559,0.9956529103960287,2019
HS,1998,"(55,60]",Has mortgage debt,2224053.681095643,389,5.613025713347681,0.9985708548062547,1.3978669872242437,0.8826750975807677,4.215158726123438,0.576403590251799,3.9837478488120426,1.2281328561656515,-0.231410877311395,1.2328444599316593,2019
HS,1998,"(60,65]",Has mortgage debt,1097835.7309631875,231,5.382071630991025,1.2642226726824213,1.104676507250442,1.0101198914937422,4.277395123740582,0.6474219406083837,3.8990032702582753,1.0198594202690803,-0.3783918534823069,1.0599659493613627,2019
HS,1998,"(65,70]",Has mortgage debt,941675.2996304688,146,5.26655229211524,1.1114105992015428,1.267767059358218,1.1817883954464805,3.9987852327570224,0.718287138294647,3.4876482640823565,1.101593271212613,-0.5111369686746657,1.1571224543684098,2019
HS,1998,"(70,75]",Has mortgage debt,417167.09924643557,76,5.250837803629439,1.0969203552077116,1.4120776003809339,1.0194875045214393,3.838760203248505,0.7012437051454606,3.974497757895249,1.19307165809234,0.1357375546467445,1.2142280094144053,2019
HS,1998,"(75,80]",Has mortgage debt,535377.747042808,72,5.2105184282304595,0.9906924992935909,1.6348182414734693,0.7994707175697525,3.5757001867569906,0.6594429081983331,3.504531284628632,0.8442757021126757,-0.07116890212835869,0.731351761008554,2019
HS,1998,"(80,85]",Has mortgage debt,57903.32568439192,20,6.347624912353239,1.3929799337411544,2.300488556532897,1.8058248061002653,4.047136355820341,0.7587656486422375,5.099731985437875,0.48794525709743314,1.0525956296175332,0.9692589638328767,2019
HS,1998,"(85,90]",Has mortgage debt,153491.88396603908,20,5.510385253986929,0.5238880668590614,2.3020339097843974,0.5963703692315773,3.2083513442025313,0.9174579821262779,2.607669762984438,0.7808119805402888,-0.6006815812180933,0.6104953191323272,2019
HS,2001,"(15,20]",Has mortgage debt,93255.66101532918,10,2.9059693722444315,0.32678234769758746,-1.0814949310239201,0.11067685206981735,3.9874643032683514,0.41494709817796027,4.7955331271016295,0.06521896409525046,0.8080688238332782,0.3498718624482284,2019
HS,2001,"(20,25]",Has mortgage debt,458358.29530236725,61,4.170694922730583,1.4891041536028897,0.07963426570624169,1.1564781268603916,4.091060657024341,0.7238197866840976,4.208420414282952,0.706894068125077,0.11735975725861092,0.8580736699600069,2019
HS,2001,"(25,30]",Has mortgage debt,1951374.7595935215,272,4.321274461957047,1.2631363781769016,0.03329227348679725,1.0624924310576993,4.287982188470249,0.5805394471300677,4.437416916562037,0.7640370541687793,0.1494347280917879,0.7819730710805775,2019
HS,2001,"(30,35]",Has mortgage debt,2360782.2951014577,347,4.655971026901792,1.1145888531773058,0.2352500989256409,1.031866897215531,4.420720927976151,0.4671105295636485,4.487276520196112,1.046805083591221,0.06655559221996028,1.0415926220745657,2019
HS,2001,"(35,40]",Has mortgage debt,3817021.14347027,610,4.746573793291781,1.3536398779682888,0.3745465794055037,1.1984031003577362,4.372027213886278,0.5478493707567416,4.4787750370635955,0.7745888173244464,0.10674782317731771,0.7526388437133055,2019
HS,2001,"(40,45]",Has mortgage debt,4263176.317813652,730,5.199223670828157,1.060612433413227,0.7662094877693724,0.8715969180266304,4.433014183058785,0.6202902994893252,4.313655837110817,1.1019126800730015,-0.11935834594796761,1.0659976150042991,2019
HS,2001,"(45,50]",Has mortgage debt,4283071.389587675,697,5.299764739234539,1.1750018689837898,0.8807525871978222,1.0054175109393806,4.419012152036717,0.6216902441689836,4.3344068603586425,1.0477236326574009,-0.08460529167807422,0.9872882677368613,2019
HS,2001,"(50,55]",Has mortgage debt,2200531.7313336227,446,5.419790658932778,1.4418403784925045,0.8915929187791365,1.1763398104883709,4.528197740153641,0.6060598521667736,4.202757299915734,0.9238842393949176,-0.325440440237907,0.9672046712059429,2019
HS,2001,"(55,60]",Has mortgage debt,1874313.6156129057,334,5.542343038196465,1.2120076811641307,1.2150846285103896,0.9907187187822903,4.327258409686076,0.5985073180614346,3.8982814151996843,1.2011499058803956,-0.42897699448639093,1.1627365122391895,2019
HS,2001,"(60,65]",Has mortgage debt,1081644.8774570012,205,5.491858094665515,1.3520123528885368,1.25567953621647,1.2035512955830419,4.236178558449045,0.6325284854225217,3.7012286873202456,1.1970263273464958,-0.534949871128799,1.059964882724556,2019
HS,2001,"(65,70]",Has mortgage debt,1172057.6767275305,185,5.544115140313015,1.209297939778764,1.4675139446069627,1.0269258897832272,4.076601195706052,0.6580208321703638,3.876476401074719,1.3495190393896805,-0.2001247946313337,1.348655170898239,2019
HS,2001,"(70,75]",Has mortgage debt,606583.6381749059,103,5.4308566333528105,1.9631039171412603,1.286509594571894,1.4661862787216255,4.144347038780916,0.8254905110231541,4.160902956857375,0.9960991192635236,0.016555918076458502,1.0169263128960158,2019
HS,2001,"(75,80]",Has mortgage debt,174451.74884806928,35,6.574088154412265,0.8663275896670524,2.1329752999384453,0.8515441387135717,4.441112854473819,0.8711935101396281,3.0181512989571306,1.1256604867509883,-1.4229615555166888,1.0074315929956357,2019
HS,2001,"(80,85]",Has mortgage debt,50720.581549467075,5,5.364314402521639,0.03642328596498027,1.2819655099522873,0.07527450151030415,4.082348892569353,0.06320083831273958,4.097865151258327,0.07548913899746114,0.01551625868897537,0.08420778474028313,2019
HS,2001,"(85,90]",Has mortgage debt,42112.41827947166,5,6.602379477016435,0.021616156998450403,2.354051604115696,0.040546469686770274,4.248327872900739,0.045741640025790446,4.318821576002515,0,0.07049370310177548,0.04574164002579028,2019
HS,2001,"(90,95]",Has mortgage debt,16882.264241617326,2,4.775626113752406,0.0789815355800094,2.6839226707176307,0.20229217446816755,2.091703443034776,0.2812737100481774,3.054872984306262,1.9432544457482768,0.9631695412714858,1.661980735700099,2019
HS,2004,"(15,20]",Has mortgage debt,37872.09092939802,5,4.669812072432561,0.17907273668347273,0.48870054679866776,0.17907273668347273,4.181111525633893,0,4.804115086593709,0,0.6230035609598152,1.2412670766236363e-16,2019
HS,2004,"(20,25]",Has mortgage debt,1031640.1913792595,110,3.855655463169191,1.3904825083590329,-0.1542627428700102,1.2465930267385648,4.009918206039202,0.6246526355598452,4.56447036493736,0.93074175899543,0.5545521588981593,0.6940711580279871,2019
HS,2004,"(25,30]",Has mortgage debt,1860760.6730205698,243,4.28152607367447,1.2762216219847713,0.07148650644768342,1.0173095489240913,4.2100395672267865,0.5414621687732326,4.4404761870489295,1.0469726656854097,0.23043661982214347,0.9959932225758041,2019
HS,2004,"(30,35]",Has mortgage debt,2411192.6529330253,335,4.421428408574838,1.1452434265604527,0.05726602395219813,0.9362947769093406,4.364162384622639,0.5625605295794874,4.86572604389417,0.8254657039876001,0.5015636592715305,0.6621229162145283,2019
